brand,brand_id,product_id_index,category_2,category_3,simplified_category_id,event_time_index,event_type_index,user_session_index,price,user_id_index,discount_rate,purchase_rate,revenue
Гербор,222,201625,EntranceHall,ShoeCabinets,186543,1574060391,1,67390782,79.02,143609,0.0,0.0,1264.3199462890625
Xiaomi,5677,234262,Smartphones,,241000,1585494628,2,76610270,308.63,13870432,0.08417552,0.0,753057.2119140625
ЗУБР,6776,107882,PowerTools,ElectricAndGasolineSaws,158367,1578297282,1,50784112,274.08,9376518,0.2111764,0.0,82223.99597167969
REDMOND,773,12544,KitchenAppliances,MulticookerAndCookingEquipment,203656,1583432552,1,25646623,151.84,157361,9.235458,0.0,1518.3999633789062
DeFacto,337,245406,WomenFashion,WomenCardigans,166441,1585018466,1,57192341,3.84,1407050,34.804752,0.0,15.359999656677246
Thomas,1293,13482,SmallHomeAppliances,VacuumCleaners,204671,1578761869,1,57249322,334.6,7161161,23.532234,0.0,185033.8033752441
FINEZZA,7426,126842,HomeTextiles,Bedsheets,195586,1587980316,1,24441677,24.89,11460297,0.0,0.0,49.77999877929688
Huawei,6530,248881,Smartphones,,241000,1583754036,1,55215279,385.2,6266052,25.173367,0.0,755762.4239501953
Lucente,2237,160092,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1572694720,1,49560057,382.51,1558997,0.0,0.0,49343.791259765625
Samsung,7206,1078,Smartphones,,241000,1573729895,1,87241796,278.69,5412163,22.605457,0.0,15778870.55822754
ЗУБР,6776,357796,PowerTools,MeasurementTools,158370,1587113099,1,29256814,1.29,10932329,37.378643,0.0,2.5799999237060547
ARG,4482,10802,BigHomeAppliances,Refrigerators,200640,1575299820,1,83527846,90.07,1077548,48.53437,0.0,14951.61994934082
Samsung,7206,1069,Smartphones,,241000,1572268464,1,87458150,131.53,1510163,14.668484,0.0,2030954.711151123
Lucente,2237,160092,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1580225264,1,65672676,381.48,10821997,0.26927367,0.0,49210.92141723633
Samsung,7206,1078,Smartphones,,241000,1579423193,1,84944939,267.45,10315702,25.726896,0.0,15142484.791137695
AXIVER,7075,317748,Watches,WristWatches,172471,1585241179,1,30958643,73.28,1131899,0.27218914,0.0,0.0
ARG,4482,252745,BeautyCareEquipment,HairDryers,101106,1586792565,1,45398729,16.71,14378566,0.0,0.0,2790.5698471069336
Nestogen,7458,109032,BabyFeeding,MilkFormula,135252,1583865261,1,13052798,7.87,9641403,19.364758,0.0,2132.7699689865112
Samsung,7206,1275,Smartphones,,241000,1578408334,3,83609393,137.29,2742056,12.414678,25.0,20072208.88841248
OPPO,4406,1412,Smartphones,,241000,1583746446,1,78236604,280.32,1643967,9.240426,0.0,3451299.930175781
Lucente,2237,164424,JewelryAndBijouterie,BraceletsBijouterieAndJewelry,205673,1573297716,1,88753451,143.89,4549335,1.7882707,0.0,22015.16990661621
Xiaomi,5677,1391,Smartphones,,241000,1576605392,3,46411429,143.88,7297228,44.65728,25.0,2115179.9517822266
Element-5,7011,24426,CarAudio,HeadUnits,121203,1586507625,1,17586799,42.47,14359166,0.0,0.0,27180.80078125
Samsung,7206,22488,SmartWatches,,240000,1575193645,1,30278007,411.44,6830755,0.09469542,0.0,106151.5206298828
ASRock,2461,28136,Hardware,Motherboards,142294,1579096344,1,80156054,99.14,2098492,10.789165,0.0,8823.459945678711
Apple,7204,1287,Smartphones,,241000,1578913088,1,77879390,881.05,7497652,13.236369,0.0,7925044.640197754
Sport Elite,2456,166681,ExerciseAndFitness,EllipticalTrainers,246862,1582556725,1,32880592,361.4,10583924,39.476154,0.0,54209.999084472656
Samsung,7206,1275,Smartphones,,241000,1573567269,1,66744142,136.9,6135075,12.663481,0.0,20015189.807647705
Bal Tekstil,3624,170438,HomeTextiles,CarpetsAndRugs,195587,1586882893,1,33502666,113.52,2382439,1.5608767,0.0,681.1199798583984
JBL,1268,51609,Audio,PortableSpeakers,260960,1581251638,1,87691201,149.04,2363159,10.786547,0.0,4173.119812011719
Samsung,7206,5431,Tvs,,264000,1573705715,1,48442961,772.19,6159868,8.537555,0.0,619296.3819580078
Гербор,222,140689,LivingRoom,TvStands,189560,1578749740,1,77102596,73.62,573163,12.0009575,0.0,1398.7800521850586
Chicco,3740,36675,BabyCare,ProductsForFeeding,134248,1585497225,1,76405191,283.12,7131255,20.292797,0.0,566.239990234375
Apple,7204,1290,Smartphones,,241000,1570871080,1,32252771,1003.85,4680954,1.1666867,15.384615384615383,158912462.68518066
Samsung,7206,268373,Smartphones,,241000,1581414774,1,6760708,300.48,78355,22.121136,0.0,16285115.155426024
Sony,6033,121486,Tv_audio,Entertainment,100719,1581741179,1,3604024,19.28,7576582,0.10361944,0.0,5186.320184707642
Samsung,7206,1275,Smartphones,,241000,1585889879,1,45897745,145.15,14025719,7.400323,0.0,21221364.557647705
Samsung,7206,5380,Tvs,,264000,1585467277,1,61461224,944.68,9343446,10.2689085,0.0,1232807.3904418943
Sho-Me,3053,18614,CarElectronics,Dvrs,124208,1574860717,1,3566754,144.14,5866025,32.53452,0.0,18161.639923095703
Ritmix,260,22437,Gadgets,Wearables,237824,1586763242,1,81545813,18.76,13445901,7.8585477,0.0,5496.680067062378
Canon,155,5940,Photo_video,PhotoCameras,263976,1573740927,1,73225356,461.89,6081418,24.826258,0.0,90068.55285644531
Continent,5986,51123,PhoneAccessories,PowerBanks,239828,1577530578,1,39484315,3.84,2362399,6.112475,0.0,11.519999742507936
Apple,7204,22068,SmartWatches,,240000,1580494643,2,3448079,330.01,10127970,28.734314,29.545454545454547,489404.8444824219
Samsung,7206,1078,Smartphones,,241000,1570446132,1,67332324,289.48,1412347,19.608984,3.571428571428571,16389779.262023926
Landsail,4522,331593,Tires,PassengerCarTires,133242,1588074584,1,41827644,55.47,1456429,8.691357,0.0,388.2900085449219
HP,7796,2716,NotebooksAndAccessories,Notebooks,144305,1586184244,1,29384876,442.48,100892,0.0,0.0,103982.80258178712
Smart,5473,3689,DesktopComputers,Desktops,140284,1573885591,1,64626129,1687.82,251192,0.5081226,0.0,5063.459838867188
LEEM,257,52347,Audio,AcousticSystems,260952,1571304012,1,56756903,154.19,4318134,7.8417277,0.0,1233.52001953125
Luminarc,4530,189579,Kitchenware,TableSetting,197610,1576160333,1,21690117,113.23,2499096,0.0,0.0,8379.020248413086
Lenovo,3432,277513,NotebooksAndAccessories,Notebooks,144305,1582089471,1,3259948,986.42,8038748,0.0,0.0,6904.939880371094
Fly,2360,38464,Mobiles,,238000,1574797675,1,31913782,17.99,4044893,6.690876,0.0,251.8599967956543
Escentric Molecules,3138,96426,Perfumes,,112000,1578476961,1,47739629,120.46,2773888,6.2130203,0.0,6625.299949645996
Bosch,5413,9489,BigHomeAppliances,Kitcheners,200638,1586024840,1,52432442,514.79,14037637,12.626025,0.0,149289.0936279297
Huawei,6530,1051,Smartphones,,241000,1581904244,1,38348411,874.93,2319419,9.170847,0.0,1084913.1909179688
Samsung,7206,268373,Smartphones,,241000,1579050338,1,5377343,350.19,7532273,9.237226,0.0,18979247.56231689
LG,6533,225560,Audio,StereoSystems,260963,1581323287,1,73175230,360.34,255793,13.045366,0.0,69905.95928955078
OPPO,4406,1379,Smartphones,,241000,1584081417,1,55556307,224.43,13305942,12.802087,0.0,3912039.202331543
Elari,944,38574,Mobiles,,238000,1573626450,1,8407374,30.79,1789224,31.56257,0.0,4002.7001190185542
Samsung,7206,1275,Smartphones,,241000,1578213036,1,22729795,137.38,9389381,12.357254,0.0,20085368.85388184
Konov,5219,9775,BigHomeAppliances,Refrigerators,200640,1570729202,1,81429164,180.18,1709616,17.74481,0.0,3063.059875488281
Selective Professional,4093,128953,HairCare,HairMasks,107142,1579007762,2,21737746,32.95,9187479,8.573807,0.0,2471.250057220459
Samsung,7206,22336,SmartWatches,,240000,1581853649,1,23397806,154.16,4131081,0.16836841,0.0,662579.6957397461
BVLGARI,5097,96158,Perfumes,,112000,1576735816,1,43107379,74.65,143033,12.114434,14.285714285714285,23813.35048675537
Любимый Дом,5504,126583,HomeTextiles,BeddingSets,195585,1571208643,1,71551287,30.63,3172881,0.0,0.0,61.2599983215332
Polaris,7184,16349,ClimateEquipment,CleanersAndHumidifiers,202645,1571572906,1,30157861,90.07,5045247,12.50243,0.0,12609.79995727539
Apple,7204,66,Smartphones,,241000,1571201187,1,71783871,411.57,3206946,5.8859825,0.0,90133.8316040039
Scarlett,1864,12115,KitchenAppliances,MixersBlendersAndChoppers,203655,1573762518,2,16462470,51.22,2621095,4.813232,0.0,3585.4000854492188
Samsung,7206,1352,Smartphones,,241000,1576322632,1,10776994,849.16,7425938,5.71594,0.0,392311.90759277344
Apple,7204,1290,Smartphones,,241000,1581010294,1,79035708,805.38,1740686,20.706902,0.0,127494070.91296388
Huawei,6530,1194,Smartphones,,241000,1585246145,3,6293314,101.68,2071158,0.9738995,20.0,905460.4027175904
Xiaomi,5677,22446,Gadgets,Wearables,237824,1570033687,1,80139592,48.53,4245995,0.7769394,0.0,15820.77960205078
AMS,341,24780,CarAudio,HeadUnits,121203,1587290613,1,77648949,236.81,14661697,0.0,0.0,473.6199951171875
Samsung,7206,1078,Smartphones,,241000,1583203667,1,2869559,277.92,1272826,22.81929,20.0,15735275.320251465
De Luxe,1096,9075,BigHomeAppliances,Kitcheners,200638,1582263458,1,57892862,239.13,115235,8.909792,0.0,10999.980224609377
Huawei,6530,1194,Smartphones,,241000,1576218370,1,13557246,80.08,518186,22.010126,0.0,713112.416305542
Apple,7204,22306,SmartWatches,,240000,1583380775,1,73178192,283.12,4908957,42.080933,0.0,1081518.3813476562
Polaris,7184,16349,ClimateEquipment,CleanersAndHumidifiers,202645,1586107881,1,16210413,82.34,10502622,20.011663,0.0,11527.599487304688
Samsung,7206,1078,Smartphones,,241000,1576824092,2,44203485,270.48,461362,24.88544,4.761904761904762,15314037.262023926
Arrivo,5671,74879,Rims,,132000,1584177368,1,72790025,94.73,12232017,2.9505146,0.0,94.7300033569336
Scarlett,1864,15289,SmallHomeAppliances,SteamGenerators,204670,1576677244,1,88270274,31.4,2193312,31.887201,0.0,2292.19997215271
Janome,6987,21785,SmallHomeAppliances,SewingMachines,204668,1574005316,1,36281216,107.52,1170932,35.728374,0.0,65372.157958984375
Huawei,6530,947,Smartphones,,241000,1580267631,2,36731507,118.13,10841510,15.945636,0.0,1204571.581993103
Samsung,7206,1248,Smartphones,,241000,1572494459,1,62374627,990.75,98213,8.33603,2.4390243902439024,2408513.25
Electrolux,4702,13217,BigHomeAppliances,Washers,200641,1571549694,1,47171178,386.03,163970,31.51854,0.0,27408.12991333008
Royal Black,3100,70294,Tires,PassengerCarTires,133242,1579872565,1,68069911,38.59,3308494,0.0,0.0,41136.94016265869
Intel,1715,27615,Hardware,Cpus,142291,1585331449,1,41465179,237.2,786151,15.913362,0.0,2134.79997253418
Samsung,7206,1275,Smartphones,,241000,1573477376,1,34133347,137.0,4455916,12.599681,0.0,20029811.0
АСТ,6758,144036,Books,DictionariesAndEncyclopedias,206686,1573412731,1,23288589,12.05,6024667,28.529062,0.0,144.60000228881836
Apple,7204,206,Smartphones,,241000,1573958960,1,88862249,1029.63,1902197,5.503852,0.0,8084654.798339844
Samsung,7206,268373,Smartphones,,241000,1578981847,1,32626038,352.36,9714587,8.674806,0.0,19096854.126098637
ALMACOM,7419,16295,ClimateEquipment,CleanersAndHumidifiers,202645,1570429837,1,54321147,59.39,238156,31.719938,0.0,118.77999877929688
Полесье,2330,45493,Toys,DollsAndAccessories,139270,1580577014,1,81386762,17.68,8629859,12.820514,0.0,35.36000061035156
Tefal,4286,14631,SmallHomeAppliances,Irons,204665,1587366867,1,16525113,68.44,3918282,3.278688,0.0,26144.080932617188
Elenberg,5836,50704,KitchenAppliances,OtherKitchenAppliances,203657,1586785751,1,14419988,11.56,13001993,18.76317,0.0,1814.9200658798215
Philips,3950,38190,BeautyCareEquipment,HairClippers,101104,1586924288,1,34908614,25.71,13553474,28.603167,0.0,11286.689598083496
Sho-Me,3053,18552,CarElectronics,Dvrs,124208,1574095828,1,49112873,139.64,2334126,16.413263,0.0,357897.31843566895
Samsung,7206,13318,BigHomeAppliances,Washers,200641,1583017923,1,68014607,406.7,716558,0.63037205,0.0,724332.7217407227
Huawei,6530,947,Smartphones,,241000,1576498260,1,64090138,113.96,7362173,18.912762,5.0,1162050.1106643677
Samsung,7206,5440,Tvs,,264000,1586321701,1,33299292,1286.49,6411629,35.56951,0.0,627807.115234375
Galaxy,2278,15259,SmallHomeAppliances,SteamGenerators,204670,1583677514,1,77834213,73.74,5191568,15.493931,0.0,3170.81990814209
Rowenta,5949,22964,BeautyCareEquipment,HairDryers,101106,1581679292,1,12780679,63.04,1719483,22.230444,0.0,22379.200325012207
BEKO,1232,9331,BigHomeAppliances,Kitcheners,200638,1575040929,1,11279211,321.73,412668,24.701004,0.0,44398.74151611328
Neoline,7576,18457,CarElectronics,Dvrs,124208,1575753910,1,15618146,270.2,4226587,2.7952616,18.75,60524.802734375
Apple,7204,22217,SmartWatches,,240000,1585292500,1,47850501,287.01,5407697,15.42609,0.0,2872970.1977539062
Can-Am,3638,220638,MenFashion,MenOuterwear,164417,1573901225,1,51382673,293.5,2671418,0.0,0.0,1174.0
CASIO,3110,113149,Watches,WristWatches,172471,1587121268,1,21375493,56.63,12906540,7.948633,16.666666666666664,13591.200256347656
Apple,7204,1290,Smartphones,,241000,1577046135,1,58083193,920.54,1317813,9.368912,12.5,145724240.1416626
Tefal,4286,57822,KitchenAppliances,StovesAndGrills,203658,1578294627,1,82448244,278.5,6069045,35.785107,0.0,131452.0
MISSHA,6063,98927,DecorativeCosmetics,Foundation,106130,1578396877,1,77438197,22.91,5342121,0.0,0.0,366.55999755859375
Samsung,7206,986,Smartphones,,241000,1579282142,1,32257912,225.13,6726876,19.009245,0.0,4315066.803588867
Atlant,7659,10707,BigHomeAppliances,Refrigerators,200640,1587497576,1,5961237,469.25,12789871,10.637769,0.0,7038.75
Samsung,7206,1456,Smartphones,,241000,1576323425,1,34107385,2548.33,6375311,0.5525841,0.0,3600790.400390625
Samsung,7206,87729,Peripherals,MemoryCards,146313,1587524862,1,819106,17.99,10220712,36.408627,0.0,3903.8299503326416
Scarlett,1864,14622,SmallHomeAppliances,Irons,204665,1582469686,1,61149844,28.03,11522203,33.56245,0.0,8465.060207366943
Altair,5716,259632,Cycling,Bicycles,245854,1583418671,1,30761393,145.43,639367,2.5921035,0.0,2763.169860839844
CASIO,3110,113861,Watches,WristWatches,172471,1577542801,1,32455572,47.33,6686194,0.06334202,0.0,1041.2600402832031
Sho-Me,3053,18552,CarElectronics,Dvrs,124208,1573969004,1,70141489,139.77,2036811,16.335443,0.0,358230.5209503174
ВИХРЬ,2829,275587,ConstructionEquipment,ConcreteMixersAndAccessories,150332,1581770853,1,19680,225.49,3938026,19.990768,0.0,29313.700714111328
Midea,1778,12818,BigHomeAppliances,Washers,200641,1573999093,1,57229208,118.64,3105156,20.14001,0.0,342395.0382385254
Dr. Jart,1506,122179,SkinCare,MakeupRemovers,115177,1580827192,1,6258926,17.99,3635646,17.665907,11.76470588235294,4047.749948501587
Xiaomi,5677,1209,Smartphones,,241000,1584604394,1,6381944,329.22,6014250,36.54936,0.0,101399.76037597656
Lenovo,3432,3249,NotebooksAndAccessories,Notebooks,144305,1573894120,1,16078472,874.93,115103,0.026278678,0.0,68244.53942871094
Huawei,6530,268,Smartphones,,241000,1578569423,1,82522312,205.9,7311652,11.012192,0.0,22854.89932250977
Huawei,6530,1194,Smartphones,,241000,1571507384,1,76254535,93.95,4615256,8.502146,0.0,836624.7228240967
Indesit,2712,10891,BigHomeAppliances,Freezers,200636,1586708939,1,11576339,275.4,636067,0.0,0.0,20654.999542236328
Samsung,7206,1507,TabletsAndAccessories,Tablets,147323,1573993442,1,58851015,514.56,524209,0.013603428,0.0,34990.079833984375
Rondell,5510,88950,Kitchenware,UtensilsForCooking,197612,1583844054,2,58742120,10.27,11923696,33.398182,0.0,2906.410129547119
ASUS,889,3049,NotebooksAndAccessories,Notebooks,144305,1585314621,1,20791056,444.55,11470389,19.585041,0.0,297848.49182128906
Samsung,7206,1456,Smartphones,,241000,1573330724,1,62875188,2562.49,778995,0.0,0.0,3620798.356201172
Samsung,7206,1069,Smartphones,,241000,1584552799,1,35810708,128.6,1230027,16.569347,0.0,1985712.6942443848
Samsung,7206,5437,Tvs,,264000,1574754859,1,46127209,720.71,1198759,0.0,0.0,464137.2541503906
Lenovo,3432,2817,NotebooksAndAccessories,Notebooks,144305,1585813209,1,81809431,357.8,2820889,15.756266,0.0,560314.7808837891
Samsung,7206,5404,Tvs,,264000,1587636085,1,48429761,487.5,14836904,12.720434,0.0,5989425.0
Xiaomi,5677,1242,Smartphones,,241000,1584103271,1,6928141,257.38,10504937,7.4172645,0.0,305252.6857910156
Respect,367,181954,WomenShoes,WomenTrainers,235820,1571547247,1,1963899,59.2,2597851,30.098005,0.0,118.4000015258789
Garmin,945,22515,SmartWatches,,240000,1577789899,1,88203374,437.59,122897,8.406071,0.0,14878.05987548828
Samsung,7206,1078,Smartphones,,241000,1577133558,1,56501152,270.01,885441,25.015965,0.0,15287426.732910156
Alexandre.J,3548,96789,Perfumes,,112000,1580364588,1,78379177,83.66,6919670,4.4759054,0.0,334.6400146484375
Samsung,7206,1456,Smartphones,,241000,1574766862,1,17474614,2562.49,2375949,0.0,0.0,3620798.356201172
Samsung,7206,22232,SmartWatches,,240000,1582049741,1,53556463,288.29,581614,13.840405,0.0,1505738.714630127
Xiaomi,5677,122796,Video,StreamingMediaPlayers,265986,1576776024,1,44026540,71.04,165933,23.125204,0.0,221289.60285186768
Samsung,7206,1191,Smartphones,,241000,1583226056,2,13908486,478.13,12470672,22.198353,25.0,6052169.601806641
Samsung,7206,1385,Smartphones,,241000,1576915249,1,29991905,169.37,6368984,26.800072,6.666666666666667,2306480.5935058594
Amouage,3516,97310,Perfumes,,112000,1581606699,1,32027564,411.59,11630890,29.856169,0.0,823.1799926757812
CROWN,3768,104399,NotebooksAndAccessories,LaptopAccessories,144304,1570020226,1,48368456,17.99,4156523,0.0,0.0,0.0
Lucente,2237,154971,JewelryAndBijouterie,RingsBijouterieAndJewelry,205678,1578889532,1,52756728,184.3,4079094,0.0,0.0,74457.20123291016
Samsung,7206,1191,Smartphones,,241000,1582267532,1,65646974,497.82,207913,18.994383,0.0,6301405.652709961
Samsung,7206,228305,SmartWatches,,240000,1581846604,1,20145014,386.08,3502455,6.25258,0.0,30886.39892578125
Xiaomi,5677,5133,Tvs,,264000,1585152350,1,27090348,205.41,13717908,18.267548,16.666666666666664,335023.7159729004
Samsung,7206,1275,Smartphones,,241000,1579533201,1,50060141,141.06,10423125,10.009571,0.0,20623394.82305908
Vivo,6208,1245,Smartphones,,241000,1577649351,1,16477020,257.38,3683440,20.001244,0.0,733275.6339111328
Samsung,7206,13309,BigHomeAppliances,Washers,200641,1579275982,1,20670656,476.18,9948314,28.502577,0.0,28094.619567871094
Samsung,7206,13318,BigHomeAppliances,Washers,200641,1587034954,1,696598,409.25,1196968,0.007329647,4.3478260869565215,728874.25
StarLine,6684,25968,CarGoods,CarAnti-theftDevices,117182,1573983391,1,11378012,121.24,116691,4.8501024,0.0,444587.0721664429
Hitachi,3488,55985,PowerTools,ElectricalTools,158369,1582851731,1,5448898,149.43,1410,20.456726,0.0,0.0
ALTECO,1818,102568,VegetableGardenGoods,OutdoorPowerTools,199628,1581107964,1,26639997,458.21,926481,8.054583,0.0,10997.039794921877
iBOX,547,18683,CarElectronics,Dvrs,124208,1575854956,1,26240030,62.55,6437345,18.724012,0.0,17639.099784851074
Rondell,5510,197633,Kitchenware,UtensilsForCooking,197612,1575873435,1,20035839,10.79,874932,10.604803,0.0,107.89999961853027
Sony,6033,52651,Entertainment,VrGlasses,261969,1579355482,1,49053452,514.56,4516427,0.0,0.0,116805.11944580078
Apple,7204,22220,SmartWatches,,240000,1570806777,1,39289387,460.72,237142,26.94174,0.0,186130.8804931641
ZETA,6237,102285,Office,DeskChairs,190562,1578515543,1,48476175,69.73,963473,0.0,0.0,20919.00100708008
Apple,7204,45,Smartphones,,241000,1587279502,2,24753083,640.94,10222653,16.97023,0.0,3667458.693969727
ANREX,1834,79339,Bedroom,BedroomDressers,184526,1570958835,1,54931967,370.41,3191081,16.773018,0.0,7408.2000732421875
Apple,7204,1290,Smartphones,,241000,1580535975,1,55787478,806.61,11010573,20.585806,0.0,127688780.5111084
Rondell,5510,197802,Kitchenware,TeapotsAndCoffeePots,197611,1573840802,2,61775340,28.29,1919500,37.161263,0.0,1527.6600494384766
Xiaomi,5677,1200,Smartphones,,241000,1577215869,1,58351689,336.95,441513,29.618797,0.0,752409.3772583008
Huawei,6530,248881,Smartphones,,241000,1577008608,1,46736559,514.53,1695760,0.05049608,0.0,1009507.9174804688
Samsung,7206,268376,Smartphones,,241000,1582895996,1,8330706,339.35,348898,17.495317,0.0,10236492.934112549
